CreditScore,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Geography_Germany,Geography_Spain,BalanceSalaryRatio,IsHighBalance,BalanceZero,IsHighSalary,ProductUsage,Germany_X_Balance,Germany_X_EstimatedSalary,IsGermanAndLowCreditScore,IsGermanWithoutCrCard,IsGermanAndInactive
437,1,35,6,161133.4,126803.34,2,1,1,0,1,0,0.7869463438368457,1,0,1,2,126803.34,161133.4,1,0,0
661,0,34,0,185555.63,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
677,0,36,10,33075.24,68806.84,1,0,0,0,1,0,2.0803126447457374,0,0,0,0,68806.84,33075.24,0,1,1
560,0,31,3,39806.75,115141.18,1,0,0,0,0,0,2.8925039095128335,1,0,0,0,0.0,0.0,0,0,0
578,0,35,2,26389.92,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
421,1,34,6,12162.76,90723.36,1,1,1,0,0,1,7.459109609989838,0,0,0,1,0.0,0.0,0,0,0
492,0,49,2,167237.94,151249.45,2,1,1,0,1,0,0.9043967535117929,1,0,1,2,151249.45,167237.94,1,0,0
545,0,32,6,52067.37,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
640,0,43,9,184006.36,94752.49,1,0,0,1,1,0,0.5149413857216675,0,0,1,0,94752.49,184006.36,0,1,1
624,0,34,6,582.59,0.0,1,0,0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
577,1,28,7,143274.41,0.0,1,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
704,1,31,5,54474.48,132084.66,3,1,1,1,0,0,2.4247071289161455,1,0,0,3,0.0,0.0,0,0,0
523,1,45,5,121428.2,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
793,1,35,2,79704.12,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
564,0,53,2,41055.71,45472.28,1,1,1,1,0,0,1.107575048635135,0,0,0,1,0.0,0.0,0,0,0
711,1,33,1,41590.4,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
791,0,33,10,54019.93,130229.71,2,0,0,1,1,0,2.4107715430212515,1,0,0,0,130229.71,54019.93,0,1,1
629,0,38,9,76053.07,123948.85,1,0,0,0,1,0,1.6297678713035515,1,0,0,0,123948.85,76053.07,0,1,1
729,1,39,6,184977.2,127415.85,1,1,1,1,1,0,0.6888192166385911,1,0,1,1,127415.85,184977.2,0,0,0
651,1,35,8,127678.95,110067.71,1,0,0,1,1,0,0.8620662215658885,1,0,1,0,110067.71,127678.95,0,1,1
695,1,39,4,1243.97,65521.2,1,1,1,0,0,1,52.671045121666914,0,0,0,1,0.0,0.0,0,0,0
847,1,31,5,76326.67,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
704,1,47,5,145338.61,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
613,1,33,3,57751.21,155736.42,2,1,1,0,1,0,2.6966780436288698,1,0,0,2,155736.42,57751.21,0,0,0
692,0,29,4,138880.24,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
720,0,34,3,136120.29,118307.57,2,1,1,0,0,0,0.8691398615151349,1,0,1,2,0.0,0.0,0,0,0
577,1,41,6,167621.18,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
710,0,24,7,173276.62,103099.17,2,0,0,0,1,0,0.5949975824782362,1,0,1,0,103099.17,173276.62,0,1,1
716,0,38,1,99661.46,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
410,1,33,6,66333.56,125789.69,1,0,0,1,0,0,1.8963205050354603,1,0,0,0,0.0,0.0,0,0,0
584,0,36,4,70240.79,109646.83,1,1,1,0,1,0,1.5610136218570436,1,0,0,1,109646.83,70240.79,1,0,0
792,1,30,1,113553.42,127187.86,1,1,1,0,0,0,1.1200707120930395,1,0,1,1,0.0,0.0,0,0,0
605,0,36,6,690.84,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
486,1,24,1,98802.76,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
615,1,41,4,130661.95,130385.82,1,1,1,0,0,0,0.9978866839198406,1,0,1,1,0.0,0.0,0,0,0
676,1,23,1,116378.82,107787.47,1,1,1,0,0,0,0.9261777185917506,1,0,1,1,0.0,0.0,0,0,0
571,1,34,1,186052.15,99325.04,2,1,1,0,0,0,0.5338559108293024,0,0,1,2,0.0,0.0,0,0,0
850,0,37,9,100101.06,0.0,1,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
717,1,48,7,169952.82,123764.95,1,1,1,0,0,0,0.7282312232300705,1,0,1,1,0.0,0.0,0,0,0
642,0,39,8,61792.76,128264.03,1,0,0,1,1,0,2.0757129152347296,1,0,0,0,128264.03,61792.76,0,1,1
780,1,47,7,37973.13,86006.21,1,1,1,0,0,1,2.264922854660651,0,0,0,1,0.0,0.0,0,0,0
492,0,38,8,188974.81,57068.43,2,0,0,0,1,0,0.3019896143829963,0,0,1,0,57068.43,188974.81,1,1,1
760,1,29,5,86334.64,103607.24,2,1,1,0,1,0,1.2000656978473532,1,0,0,2,103607.24,86334.64,0,0,0
500,1,40,1,152845.99,99004.24,1,1,1,0,0,1,0.6477385504192816,0,0,1,1,0.0,0.0,0,0,0
654,0,36,2,146652.11,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
606,0,25,3,45482.04,147386.72,3,0,0,1,0,1,3.240547697508731,1,0,0,0,0.0,0.0,0,0,0
367,1,42,6,168816.73,93608.28,1,0,0,1,0,1,0.554496464894208,0,0,1,0,0.0,0.0,0,0,0
799,1,38,2,59297.34,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
434,1,71,9,125848.88,119496.87,1,0,0,0,1,0,0.9495266862923213,1,0,1,0,119496.87,125848.88,1,1,1
719,0,32,7,76264.27,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0
641,0,37,2,3939.87,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
461,0,25,6,15306.29,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
790,0,25,5,58214.79,152885.77,1,0,0,0,1,0,2.626235875797198,1,0,0,0,152885.77,58214.79,0,1,1
588,1,31,4,35877.03,99607.37,2,1,1,0,0,0,2.776354954688278,0,0,0,2,0.0,0.0,0,0,0
621,1,27,4,21254.06,137003.68,1,0,0,0,0,0,6.446000434740467,1,0,0,0,0.0,0.0,0,0,0
768,1,48,3,24533.89,122831.58,1,1,1,1,1,0,5.006608409836353,1,0,0,1,122831.58,24533.89,0,0,0
681,1,38,2,23531.5,99811.44,2,0,0,0,0,1,4.2416097571340545,0,0,0,0,0.0,0.0,0,0,0
606,1,37,8,89099.18,154712.58,2,0,0,0,0,1,1.7364085730081915,1,0,0,0,0.0,0.0,0,0,0
542,1,37,8,807.06,0.0,1,1,1,0,0,1,0.0,0,1,0,1,0.0,0.0,0,0,0
713,0,24,7,121592.5,147687.24,1,1,1,0,1,0,1.2146081378374487,1,0,1,1,147687.24,121592.5,0,0,0
597,0,33,2,4700.66,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
635,1,27,3,161909.95,127009.83,1,0,0,0,0,0,0.7844473424888341,1,0,1,0,0.0,0.0,0,0,0
599,1,61,1,90389.61,124737.96,1,1,1,1,1,0,1.3800032990517384,1,0,0,1,124737.96,90389.61,1,0,0
496,0,44,0,2919.21,179356.28,2,0,0,1,0,1,61.4400060290284,1,0,0,0,0.0,0.0,0,0,0
759,1,31,8,99086.74,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
757,1,31,1,163170.32,127320.36,3,0,0,0,1,0,0.7802911706001434,1,0,1,0,127320.36,163170.32,0,1,1
564,1,31,0,72757.33,125175.58,1,1,1,0,0,1,1.720453183205046,1,0,0,1,0.0,0.0,0,0,0
561,0,22,6,73286.8,186788.96,2,0,0,0,0,0,2.548739472865509,1,0,0,0,0.0,0.0,0,0,0
702,1,40,3,146056.29,148556.74,1,1,1,0,0,0,1.0171197693711103,1,0,1,1,0.0,0.0,0,0,0
678,0,40,8,167673.37,128644.46,1,0,0,0,1,0,0.7672325068673697,1,0,1,0,128644.46,167673.37,0,1,1
707,0,46,7,146011.55,127476.73,2,1,1,0,0,0,0.8730592203151053,1,0,1,2,0.0,0.0,0,0,0
610,0,27,9,103381.47,159561.93,1,1,1,0,0,0,1.543428720833627,1,0,1,1,0.0,0.0,0,0,0
744,1,42,1,83022.92,112419.92,1,1,1,0,0,0,1.354082944806085,1,0,0,1,0.0,0.0,0,0,0
598,1,28,8,46041.08,129991.76,2,1,1,0,0,0,2.823386419258627,1,0,0,2,0.0,0.0,0,0,0
562,1,36,5,182843.24,0.0,1,1,1,0,0,1,0.0,0,1,1,1,0.0,0.0,0,0,0
621,0,59,2,171364.18,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
659,0,50,3,183399.12,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
722,0,40,6,152883.95,89175.06,2,1,1,0,1,0,0.5832859498985995,0,0,1,2,89175.06,152883.95,0,0,0
606,0,39,3,50560.45,0.0,2,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
603,0,39,5,54702.66,162390.52,2,0,0,0,0,1,2.968603720550335,1,0,0,0,0.0,0.0,0,0,0
506,0,59,3,78365.75,190353.08,1,0,0,0,1,0,2.4290341124789845,1,0,0,0,190353.08,78365.75,1,1,1
715,1,21,8,68666.63,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
690,1,47,2,151375.73,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
644,0,40,10,19959.67,139180.97,1,1,1,0,0,0,6.973109775863028,1,0,0,1,0.0,0.0,0,0,0
589,1,36,8,26955.72,114435.47,1,0,0,0,0,0,4.245313054149546,1,0,0,0,0.0,0.0,0,0,0
592,0,66,5,76267.59,149950.19,1,1,1,0,0,0,1.966106310688459,1,0,0,1,0.0,0.0,0,0,0
632,1,42,4,100998.5,126115.6,1,0,0,0,0,0,1.2486878517997793,1,0,1,0,0.0,0.0,0,0,0
577,0,59,7,191070.01,111396.97,1,1,1,0,1,0,0.5830165079281673,1,0,1,1,111396.97,191070.01,1,0,0
588,1,30,3,176858.5,115007.08,1,0,0,0,0,0,0.6502773686308546,1,0,1,0,0.0,0.0,0,0,0
617,1,54,6,45325.26,102141.9,1,1,1,0,0,0,2.253531474502297,1,0,0,1,0.0,0.0,0,0,0
668,0,36,3,190958.48,133686.52,1,0,0,1,0,1,0.7000816093634594,1,0,1,0,0.0,0.0,0,0,0
810,1,32,9,78896.59,120879.73,2,1,1,0,0,0,1.532128701633366,1,0,0,2,0.0,0.0,0,0,0
767,1,47,5,121964.46,0.0,1,0,0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
718,0,49,10,11144.4,82321.88,1,1,1,0,0,1,7.386838232654966,0,0,0,1,0.0,0.0,0,0,0
589,0,27,4,144181.48,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
778,1,33,5,32757.55,116474.28,2,1,1,0,0,1,3.5556468661423093,1,0,0,2,0.0,0.0,0,0,0
724,0,34,3,80320.3,132352.69,1,0,0,0,0,0,1.647811200904379,1,0,0,0,0.0,0.0,0,0,0
477,0,39,4,185830.72,182491.57,1,0,0,0,1,0,0.9820312271297232,1,0,1,0,182491.57,185830.72,1,1,1
580,1,34,6,160095.31,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
566,1,63,2,52198.84,120787.18,2,1,1,0,0,1,2.313982073164844,1,0,0,2,0.0,0.0,0,0,0
711,0,29,3,31811.44,130181.47,2,0,0,0,0,0,4.0922847252434975,1,0,0,0,0.0,0.0,0,0,0
706,1,32,5,104181.78,88348.43,2,1,1,0,1,0,0.8480218901999946,0,0,1,2,88348.43,104181.78,0,0,0
703,1,31,6,67667.19,0.0,2,1,1,0,0,1,0.0,0,1,0,2,0.0,0.0,0,0,0
679,1,39,2,193974.47,146186.28,2,1,1,0,1,0,0.7536367028093954,1,0,1,2,146186.28,193974.47,0,0,0
603,1,32,7,198055.94,0.0,1,0,0,1,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
598,1,34,0,43249.67,104488.17,1,1,1,0,0,1,2.4159298787713293,1,0,0,1,0.0,0.0,0,0,0
836,0,32,4,55218.02,109196.67,2,0,0,0,1,0,1.977554972090633,1,0,0,0,109196.67,55218.02,0,1,1
687,0,61,7,131305.37,80538.56,1,0,0,1,0,0,0.6133683641423043,0,0,1,0,0.0,0.0,0,0,0
704,1,41,4,43117.1,109026.8,2,1,1,0,1,0,2.5286208951900755,1,0,0,2,109026.8,43117.1,0,0,0
605,1,75,2,186655.11,61319.63,1,1,1,0,1,0,0.32851835666325985,0,0,1,1,61319.63,186655.11,0,0,0
516,0,40,9,33266.29,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
572,0,39,2,555.28,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
557,1,42,6,150944.31,177822.03,1,0,0,1,0,0,1.1780638170461675,1,0,1,0,0.0,0.0,0,0,0
443,1,59,4,72846.58,110939.3,1,0,0,1,1,0,1.5229170676234904,1,0,0,0,110939.3,72846.58,1,1,1
604,1,25,7,35279.74,165413.43,1,1,1,0,1,0,4.688623839064574,1,0,0,1,165413.43,35279.74,0,0,0
483,1,27,1,2101.89,77805.66,1,1,1,0,0,0,37.01699898662633,0,0,0,1,0.0,0.0,0,0,0
702,1,50,3,94949.84,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
670,0,57,3,99061.75,175575.95,2,0,0,1,0,1,1.772388939222253,1,0,0,0,0.0,0.0,0,0,0
804,0,38,3,74692.06,124197.22,1,0,0,0,0,1,1.662790127893112,1,0,0,0,0.0,0.0,0,0,0
850,0,30,3,116692.8,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
554,0,39,10,32824.15,160132.75,1,0,0,0,0,0,4.8785040892148,1,0,0,0,0.0,0.0,0,0,0
588,0,37,7,139607.61,70258.88,2,0,0,0,1,0,0.5032596718760532,0,0,1,0,70258.88,139607.61,1,1,1
758,1,32,4,115525.13,162657.64,2,1,1,0,1,0,1.407984912027366,1,0,1,2,162657.64,115525.13,0,0,0
787,1,43,0,20955.03,132217.45,1,0,0,1,1,0,6.309580563711911,1,0,0,0,132217.45,20955.03,0,1,1
582,1,25,9,52341.15,148042.97,2,0,0,0,0,1,2.8284240984388,1,0,0,0,0.0,0.0,0,0,0
633,0,33,4,159813.18,92855.02,1,1,1,0,0,1,0.5810222911527072,0,0,1,1,0.0,0.0,0,0,0
766,1,47,9,169935.46,129289.98,1,0,0,1,1,0,0.7608181364854634,1,0,1,0,129289.98,169935.46,0,1,1
564,1,37,9,146033.52,100252.18,1,1,1,0,0,1,0.6865011539816338,1,0,1,1,0.0,0.0,0,0,0
602,1,37,3,153122.73,107592.89,2,1,1,0,0,1,0.7026578614422561,1,0,1,2,0.0,0.0,0,0,0
649,1,39,3,60335.24,113096.41,1,1,1,0,0,0,1.8744668953003254,1,0,0,1,0.0,0.0,0,0,0
679,0,40,7,163757.29,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
639,1,34,7,156648.81,149940.04,2,0,0,0,0,1,0.9571731824837993,1,0,1,0,0.0,0.0,0,0,0
790,1,50,8,176471.78,121438.58,1,1,1,1,1,0,0.6881473060451931,1,0,1,1,121438.58,176471.78,0,0,0
565,1,32,9,5388.3,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
478,0,50,2,93332.64,0.0,1,1,1,1,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
825,1,29,3,71192.82,148874.01,2,1,1,0,0,0,2.0911379827347756,1,0,0,2,0.0,0.0,0,0,0
528,0,32,0,170309.19,68138.37,1,1,1,0,0,1,0.400086278374056,0,0,1,1,0.0,0.0,0,0,0
577,1,35,5,109794.31,110080.3,1,1,1,0,0,1,1.0026047797923225,1,0,1,1,0.0,0.0,0,0,0
663,1,24,7,166310.82,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
505,0,25,5,126728.27,114268.85,2,1,1,0,1,0,0.9016839731182317,1,0,1,2,114268.85,126728.27,1,0,0
633,1,29,6,30338.94,117412.35,1,0,0,0,1,0,3.8700214971254767,1,0,0,0,117412.35,30338.94,0,1,1
586,0,38,6,37935.83,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
850,0,35,9,25329.48,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
629,0,37,1,49676.33,35549.81,2,0,0,0,1,0,0.7156287511577445,0,0,0,0,35549.81,49676.33,0,1,1
744,1,56,9,169498.61,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
750,1,36,7,26500.29,136492.92,3,1,1,1,0,0,5.150619861141142,1,0,0,3,0.0,0.0,0,0,0
637,1,28,3,166458.41,123675.69,1,1,1,0,1,0,0.7429825263860204,1,0,1,1,123675.69,166458.41,0,0,0
575,0,40,1,181294.39,139532.34,1,0,0,0,0,0,0.7696451059517064,1,0,1,0,0.0,0.0,0,0,0
671,1,58,1,21768.21,178713.98,1,1,1,0,0,1,8.209861077231432,1,0,0,1,0.0,0.0,0,0,0
571,1,40,5,72849.29,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
590,1,41,1,24499.97,89086.31,1,0,0,0,0,0,3.636180370833107,0,0,0,0,0.0,0.0,0,0,0
619,1,38,3,98994.92,96143.47,1,0,0,0,0,1,0.9711959967238724,0,0,0,0,0.0,0.0,0,0,0
640,0,30,5,141446.01,32197.64,1,1,1,0,1,0,0.22763201309107267,0,0,1,1,32197.64,141446.01,0,0,0
670,1,38,7,77864.41,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
737,0,33,4,115115.32,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
555,1,32,10,168605.96,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
742,1,33,6,38550.4,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
618,0,40,0,160618.61,140306.38,1,0,0,1,1,0,0.8735375060212514,1,0,1,0,140306.38,160618.61,0,1,1
560,0,35,1,3701.63,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
654,1,38,8,88659.44,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
787,0,42,2,44273.91,74483.97,2,1,1,0,1,0,1.6823445229933385,0,0,0,2,74483.97,44273.91,0,0,0
611,0,53,7,156495.39,0.0,2,1,1,1,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
559,1,34,0,182988.94,0.0,1,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
481,1,37,8,175082.2,152303.66,2,1,1,0,0,0,0.8698980250419517,1,0,1,2,0.0,0.0,0,0,0
753,1,32,5,148811.14,159904.79,1,0,0,0,1,0,1.074548518343452,1,0,1,0,159904.79,148811.14,0,1,1
675,1,32,1,85901.09,0.0,3,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
748,0,31,1,199255.32,99557.94,1,0,0,0,1,0,0.4996500971718095,0,0,1,0,99557.94,199255.32,0,1,1
610,0,46,5,107973.44,116886.59,1,0,0,0,0,1,1.0825494677209506,1,0,1,0,0.0,0.0,0,0,0
580,1,32,9,128028.6,142188.2,2,1,1,0,0,1,1.1105971634462926,1,0,1,2,0.0,0.0,0,0,0
624,0,40,3,104610.86,149961.99,2,0,0,0,1,0,1.433522198364491,1,0,1,0,149961.99,104610.86,0,1,1
709,0,36,8,69676.55,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
605,0,34,2,35982.42,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
706,1,53,7,117939.17,0.0,2,1,1,0,0,1,0.0,0,1,1,2,0.0,0.0,0,0,0
567,1,40,8,95140.62,28649.64,1,1,1,0,0,1,0.3011294229530983,0,0,0,1,0.0,0.0,0,0,0
747,0,21,4,167682.57,81025.6,2,0,0,0,0,0,0.4832082428125953,0,0,1,0,0.0,0.0,0,0,0
664,1,57,1,56562.57,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
711,0,39,3,90305.97,152462.79,1,0,0,0,0,0,1.6882913720986554,1,0,0,0,0.0,0.0,0,0,0
609,1,25,10,109895.16,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
632,1,28,7,1843.24,155519.59,1,0,0,0,0,1,84.37294655063909,1,0,0,0,0.0,0.0,0,0,0
725,0,36,1,102747.02,118851.05,1,1,1,0,0,0,1.1567347646676274,1,0,1,1,0.0,0.0,0,0,0
850,0,34,9,97465.89,92899.27,2,0,0,0,0,0,0.9531464802712005,0,0,0,0,0.0,0.0,0,0,0
682,1,40,4,105352.55,0.0,1,1,1,0,0,0,0.0,0,1,1,1,0.0,0.0,0,0,0
797,1,37,4,85801.77,75263.7,1,0,0,0,0,0,0.8771812050031135,0,0,0,0,0.0,0.0,0,0,0
668,1,38,1,69370.05,147904.31,1,1,1,0,0,1,2.1321061466728075,1,0,0,1,0.0,0.0,0,0,0
783,0,41,5,176945.96,106640.5,1,0,0,0,1,0,0.6026727030105689,1,0,1,0,106640.5,176945.96,0,1,1
766,0,28,4,21597.2,90696.78,1,1,1,0,1,0,4.199469375659808,0,0,0,1,90696.78,21597.2,0,0,0
704,0,36,2,152039.67,175509.8,2,0,0,0,0,1,1.1543684618626175,1,0,1,0,0.0,0.0,0,0,0
722,1,40,6,111893.09,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
692,0,34,7,195074.62,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
584,0,35,2,15959.01,114321.28,2,0,0,0,0,0,7.163431816885884,1,0,0,0,0.0,0.0,0,0,0
644,0,51,4,72628.84,95560.04,1,0,0,1,1,0,1.3157313265639379,0,0,0,0,95560.04,72628.84,0,1,1
598,0,50,5,64157.24,88379.81,3,1,1,1,1,0,1.3775500629391164,0,0,0,3,88379.81,64157.24,1,0,0
733,1,48,7,23860.5,85915.52,1,1,1,0,1,0,3.6007426499863793,0,0,0,1,85915.52,23860.5,0,0,0
615,1,58,3,85687.09,72309.3,1,1,1,1,1,0,0.8438762478688447,0,0,0,1,72309.3,85687.09,0,0,0
850,0,39,2,179451.42,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
521,1,43,8,93180.09,0.0,1,1,1,0,0,0,0.0,0,1,0,1,0.0,0.0,0,0,0
675,1,69,1,157097.09,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
746,1,58,3,80344.96,0.0,3,1,1,1,0,0,0.0,0,1,0,3,0.0,0.0,0,0,0
770,0,33,4,26080.54,0.0,1,0,0,1,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
618,1,30,3,31406.93,133844.22,1,1,1,0,0,0,4.261614236093754,1,0,0,1,0.0,0.0,0,0,0
556,1,36,7,32044.64,154872.08,2,1,1,0,0,0,4.8330104504216616,1,0,0,2,0.0,0.0,0,0,0
749,0,27,9,132734.87,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
702,1,43,6,61602.42,116121.67,1,0,0,0,0,1,1.8850179911763207,1,0,0,0,0.0,0.0,0,0,0
555,1,42,6,41304.44,107104.5,1,1,1,1,1,0,2.593050529192503,1,0,0,1,107104.5,41304.44,1,0,0
587,1,47,6,57962.41,71026.77,1,0,0,0,0,0,1.2253936646181551,0,0,0,0,0.0,0.0,0,0,0
639,1,38,3,42862.82,0.0,1,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
643,1,33,4,152992.04,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
600,0,41,1,91193.65,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
651,1,53,7,130132.41,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
666,0,27,4,88751.45,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
520,0,39,6,104118.93,145644.05,1,0,0,0,0,0,1.3988239218363077,1,0,1,0,0.0,0.0,0,0,0
650,0,50,7,42028.16,129667.77,1,0,0,0,0,1,3.0852592642647214,1,0,0,0,0.0,0.0,0,0,0
564,1,33,3,75632.78,109341.87,1,0,0,0,1,0,1.4456941818084699,1,0,0,0,109341.87,75632.78,1,1,1
586,1,64,1,53710.23,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
617,0,35,5,13066.3,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
712,0,30,6,152417.97,0.0,2,0,0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0
654,1,55,3,3299.01,87485.67,1,1,1,0,0,0,26.518764720325187,0,0,0,1,0.0,0.0,0,0,0
605,1,27,9,198091.81,0.0,2,0,0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0
491,0,36,0,103934.12,53369.13,1,1,1,0,0,0,0.513489987696052,0,0,1,1,0.0,0.0,0,0,0
707,0,35,9,70403.65,0.0,2,1,1,0,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
638,1,34,5,102179.86,146679.77,1,0,0,0,0,1,1.4355056857584263,1,0,1,0,0.0,0.0,0,0,0
683,1,43,2,30375.18,112499.42,2,0,0,0,0,0,3.7036626614229116,1,0,0,0,0.0,0.0,0,0,0
815,0,38,2,184796.84,48387.0,1,0,0,0,0,1,0.26183889291613427,0,0,1,0,0.0,0.0,0,0,0
645,1,38,1,166264.89,68079.8,1,1,1,0,0,1,0.4094658830255744,0,0,1,1,0.0,0.0,0,0,0
645,1,49,4,88391.97,160133.88,1,1,1,0,1,0,1.811633794336748,1,0,0,1,160133.88,88391.97,0,0,0
683,1,30,4,115186.97,66190.33,1,1,1,0,0,0,0.5746338322815506,0,0,1,1,0.0,0.0,0,0,0
705,0,37,10,13935.53,0.0,2,1,1,1,0,0,0.0,0,1,0,2,0.0,0.0,0,0,0
647,1,35,4,83910.4,123761.68,1,0,0,0,0,0,1.4749265883609184,1,0,0,0,0.0,0.0,0,0,0
786,0,33,0,34712.34,122325.58,1,0,0,1,1,0,3.5239796568021635,1,0,0,0,122325.58,34712.34,0,1,1
534,1,41,9,13871.34,0.0,2,0,0,0,0,0,0.0,0,1,0,0,0.0,0.0,0,0,0
602,0,42,1,139494.75,138912.17,1,1,1,0,0,1,0.9958236421083948,1,0,1,1,0.0,0.0,0,0,0
695,0,42,0,140724.64,0.0,2,1,1,0,0,0,0.0,0,1,1,2,0.0,0.0,0,0,0
553,0,25,7,20682.46,128524.19,2,0,0,0,1,0,6.21416359562644,1,0,0,0,128524.19,20682.46,1,1,1
